"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"282",282,"Petrale Sole",0.489,0.4178,26.2116536935618,0.56,"CSTlarv DDpjuv LSTpjuv",0.61714187,0.50728225
"283",283,"Petrale Sole",0.495,0.4288,25.6418800866623,0.68,"CSTpjuv DDpjuv LSTpjuv",0.61714187,0.50728225
"284",284,"Petrale Sole",0.425,0.6197,16.4570058245303,0.72,"CSTbjuv.a DDpjuv LSTpjuv",0.61714187,0.50728225
"285",285,"Petrale Sole",0.45,0.468,24.0466817715012,0.68,"CSTbjuv.b DDpjuv LSTpjuv",0.64707652,0.52934513
"286",286,"Petrale Sole",0.463,0.2652,30.0186363564977,0.64,"CSTegg1 DDpjuv LSTbjuv.a",0.67088253,0.51172205
"287",287,"Petrale Sole",0.461,0.2124,31.6862595489322,0.6,"CSTlarv DDpjuv LSTbjuv.a",0.66377409,0.49233682
"288",288,"Petrale Sole",0.453,0.2734,29.6994254501552,0.68,"CSTpjuv DDpjuv LSTbjuv.a",0.66377409,0.49233682
"289",289,"Petrale Sole",0.403,0.4466,23.3923028822427,0.68,"CSTbjuv.a DDpjuv LSTbjuv.a",0.64707652,0.52934513
"290",290,"Petrale Sole",0.467,0.2667,29.9099129475839,0.6,"CSTegg1 DDpjuv LSTbjuv.b",0.67088253,0.51172205
"291",291,"Petrale Sole",0.464,0.2212,31.3266320306116,0.56,"CSTlarv DDpjuv LSTbjuv.b",0.64707652,0.52934513
"292",292,"Petrale Sole",0.453,0.2845,29.2127190737299,0.68,"CSTpjuv DDpjuv LSTbjuv.b",0.67088253,0.51172205
